"The Day Ahead Auction prices for the following bidding zones is published without any change under the CC BY 4.0 (creativecommons.org/licenses/by/4.0) license with the source Bundesnetzagentur | SMARD.de: AT, BE, CH, CZ, DE-LU, DE-AT-LU, DK1, DK2, FR, HU, IT-NORTH, NL, NO2, PL, SE4, SI",,,,
Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (NL)
2024-12-05T21:00+00:00,485.1375,7679.37375,6416.64625,79.96
2024-12-05T22:00+00:00,485.1775,6902.38875,6325.50625,45.12
2024-12-05T23:00+00:00,485.2425,6580.05125,6264.23875,12.09
2024-12-06T00:00+00:00,484.85,6489.29,6359.685,5.97
2024-12-06T01:00+00:00,484.5875,6403.32125,6316.33125,4.16
2024-12-06T02:00+00:00,483.68,6216.54375,6180.02125,2.22
2024-12-06T03:00+00:00,484.2525,6242.655,6098.705,2.79
2024-12-06T04:00+00:00,484.7775,6223.98625,5798.00125,10.54
2024-12-06T05:00+00:00,484.74,6833.71125,5546.62375,62.7
2024-12-06T06:00+00:00,484.6475,8232.425,5897.23,94.77
2024-12-06T07:00+00:00,484.45,9495.8125,5620.1625,111.75
2024-12-06T08:00+00:00,484.3325,10357.49125,5391.24375,125
2024-12-06T09:00+00:00,484.2325,10703.7025,5735.2325,105.43
2024-12-06T10:00+00:00,484.245,11185.1675,6005.0175,99.9
2024-12-06T11:00+00:00,484.8175,11526.59,6245.4775,91.9
2024-12-06T12:00+00:00,484.7175,12075.21875,6271.38125,101.17
2024-12-06T13:00+00:00,484.8375,12422.485,5732.0775,109
2024-12-06T14:00+00:00,484.9675,13220.3875,5137.5675,117.03
2024-12-06T15:00+00:00,485.15,14431.57,4497.4425,130.58
2024-12-06T16:00+00:00,485.2225,14666.67875,3697.76625,142.27
2024-12-06T17:00+00:00,485.1825,14017.64125,2794.58125,150.55
2024-12-06T18:00+00:00,485.11,13479.585,2542.23,141.7
2024-12-06T19:00+00:00,484.9625,12661.89375,3022.92375,128.25
2024-12-06T20:00+00:00,484.875,12351.70125,3495.07625,117.99
2024-12-06T21:00+00:00,484.53,11084.1075,4310.7625,118
2024-12-06T22:00+00:00,484.4225,8522.58875,4894.67375,100.49
2024-12-06T23:00+00:00,484.385,7077.34375,5349.03375,85.79
2024-12-07T00:00+00:00,484.4025,6412.85875,5761.95625,74.92
2024-12-07T01:00+00:00,484.5175,6109.06875,6008.62625,67.5
2024-12-07T02:00+00:00,484.62,6097.79125,6223.00375,61.48
2024-12-07T03:00+00:00,484.8275,6127.1925,6310.94,49.1
2024-12-07T04:00+00:00,484.9825,6137.38875,6361.77375,37.41
2024-12-07T05:00+00:00,485.0975,6177.13875,6397.39375,36.5
2024-12-07T06:00+00:00,484.945,6168.575,6344.7775,41.48
2024-12-07T07:00+00:00,484.925,6130.34,6295.68,54.17
2024-12-07T08:00+00:00,484.7625,6284.3675,6230.82,59.1
2024-12-07T09:00+00:00,484.5925,6793.03,5959.5975,58.8
2024-12-07T10:00+00:00,484.52,7385.44125,5937.22625,57.96
2024-12-07T11:00+00:00,484.455,7603.04,6221.5575,63.14
2024-12-07T12:00+00:00,484.54,7255.99375,6031.77125,66.65
2024-12-07T13:00+00:00,484.7875,6649.6225,5880.7925,65.74
2024-12-07T14:00+00:00,485.1125,6492.03625,5907.37125,72.34
2024-12-07T15:00+00:00,485.0875,6897.22125,5706.39875,85
2024-12-07T16:00+00:00,485.2275,6999.3075,5519.1675,87.2
2024-12-07T17:00+00:00,485.285,7302.91875,5185.10625,82.61
2024-12-07T18:00+00:00,485.3025,7422.2925,4798.445,80.35
2024-12-07T19:00+00:00,485.2625,6979.51875,4110.91625,78.9
2024-12-07T20:00+00:00,485.1625,6518.3825,3732.8275,79.03
2024-12-07T21:00+00:00,485.025,5773.04375,3672.01125,76.5
2024-12-07T22:00+00:00,484.9175,5442.39125,3646.95125,68.73
2024-12-07T23:00+00:00,484.945,4964.21875,4128.96875,82.16
2024-12-08T00:00+00:00,484.8225,4694.63125,4580.13125,75.85
2024-12-08T01:00+00:00,484.8925,4809.23375,4721.24125,75.81
2024-12-08T02:00+00:00,484.945,4785.02375,4811.68375,71.21
2024-12-08T03:00+00:00,485.0575,4773.12625,5043.94125,71.28
2024-12-08T04:00+00:00,485.1725,5063.41125,5316.67875,76.96
2024-12-08T05:00+00:00,485.2775,5550.50375,5300.24625,78.74
2024-12-08T06:00+00:00,485.26,6230.6175,5199.76,79.29
2024-12-08T07:00+00:00,485.215,7003.81375,5223.54875,88.67
2024-12-08T08:00+00:00,485.27,8045.9525,5289.185,98.73
2024-12-08T09:00+00:00,484.955,8525.58625,5173.92375,100.81
2024-12-08T10:00+00:00,484.7575,8636.9675,5169.36,106.4
2024-12-08T11:00+00:00,484.69,9362.18375,5161.40875,108.74
2024-12-08T12:00+00:00,484.98,9234.18,5175.685,106.16
2024-12-08T13:00+00:00,485.17,8754.23625,5246.43125,99.37
2024-12-08T14:00+00:00,485.225,8628.61875,5415.07125,109.66
2024-12-08T15:00+00:00,485.3325,8659.35375,5603.31125,95.8
2024-12-08T16:00+00:00,485.41,9234.4275,5746.6625,105.48
2024-12-08T17:00+00:00,485.67,9333.9825,5685.05,95.35
2024-12-08T18:00+00:00,485.6375,9159.89875,5702.06875,94.12
2024-12-08T19:00+00:00,485.64,8672.66625,5770.40875,88.75
2024-12-08T20:00+00:00,485.59,7459.87625,5790.59625,88
2024-12-08T21:00+00:00,485.485,6746.84875,5747.05625,85.75
2024-12-08T22:00+00:00,485.2525,6220.44875,5649.84375,73.51
2024-12-08T23:00+00:00,485.14,5506.285,5589.055,68.99
2024-12-09T00:00+00:00,485.0725,5387.42,5671.4,53.19
2024-12-09T01:00+00:00,485.0525,5437.7425,5721.3025,34.66
2024-12-09T02:00+00:00,485.22,5545.38625,5770.93875,31.5
2024-12-09T03:00+00:00,485.185,5615.0475,5765.36,35.33
2024-12-09T04:00+00:00,485.2725,5942.69875,5716.44875,66.24
2024-12-09T05:00+00:00,485.3925,7598.16625,5820.41625,77.67
2024-12-09T06:00+00:00,485.4675,10008.52125,5872.31375,112.12
2024-12-09T07:00+00:00,485.4475,12086.3675,5783.015,121.96
2024-12-09T08:00+00:00,485.46,13165.2075,5899.28,122.28
2024-12-09T09:00+00:00,485.36,13435.01125,6018.49375,123.36
2024-12-09T10:00+00:00,485.14,13511.68,6119.025,120.31
2024-12-09T11:00+00:00,485.135,13641.35125,6247.89875,122.46
2024-12-09T12:00+00:00,484.89,13511.82875,6241.32125,116.2
2024-12-09T13:00+00:00,484.87,13537.30125,6280.99625,116.67
2024-12-09T14:00+00:00,485.0175,13563.29875,6287.94625,114.01
2024-12-09T15:00+00:00,485.495,13568.77,6259.665,115.69
2024-12-09T16:00+00:00,485.5575,13981.21125,6194.14875,121.6
2024-12-09T17:00+00:00,485.7725,13545.4525,6102.225,116.91
2024-12-09T18:00+00:00,485.9775,13741.3275,5941.125,125.39
2024-12-09T19:00+00:00,485.845,12671.64875,5866.39125,113.16
2024-12-09T20:00+00:00,485.8875,10673.55,5811.5575,101.95
2024-12-09T21:00+00:00,486.11,9341.78125,5705.24625,98.48
2024-12-09T22:00+00:00,485.825,8648.03125,5583.52375,92.39
2024-12-09T23:00+00:00,484.8275,8259.725,5530.305,77.27
2024-12-10T00:00+00:00,484.53,8282.935,5403.855,85
2024-12-10T01:00+00:00,484.6175,8006.315,5476.2525,84.93
2024-12-10T02:00+00:00,484.9475,8339.01125,5487.54375,83.7
2024-12-10T03:00+00:00,485,8571.12125,5454.30875,87.21
2024-12-10T04:00+00:00,485.0875,9166.74125,5383.52125,87.69
2024-12-10T05:00+00:00,485.2125,11097.8475,5298.3675,100
2024-12-10T06:00+00:00,485.46,13445.50375,5297.54875,112.79
2024-12-10T07:00+00:00,485.3875,15893.695,5262.4325,134.23
2024-12-10T08:00+00:00,485.49,16799.73875,5107.93375,157.73
2024-12-10T09:00+00:00,485.5275,16993.0275,4937.8825,153.13
2024-12-10T10:00+00:00,485.565,17314.335,4915.5825,163
2024-12-10T11:00+00:00,487.0775,16936.23125,4873.84875,135.22
2024-12-10T12:00+00:00,488.0775,16732.69875,4859.71375,169.15
2024-12-10T13:00+00:00,485.1525,16402.2,4896.0025,169.48
2024-12-10T14:00+00:00,484.93,16324.59875,4946.16875,176.6
2024-12-10T15:00+00:00,485.5225,16639.99875,4901.77875,179.97
2024-12-10T16:00+00:00,485.4975,17899.8,4824.115,159.9
2024-12-10T17:00+00:00,485.6675,18043.3025,4684.88,181
2024-12-10T18:00+00:00,485.86,17842.42,4236.745,176.65
2024-12-10T19:00+00:00,486.06,17596.68875,3719.30875,151.98
2024-12-10T20:00+00:00,486.1575,16706.26375,3137.76375,120
2024-12-10T21:00+00:00,486.1475,15676.84625,2687.97625,107.2
2024-12-10T22:00+00:00,486.1125,15341.6025,2327.45,121.37
2024-12-10T23:00+00:00,486.035,15006.64375,2126.94375,100
2024-12-11T00:00+00:00,485.975,14848.5125,1945.505,101.85
2024-12-11T01:00+00:00,485.64,14375.14875,1898.47875,96.54
2024-12-11T02:00+00:00,485.54,14417.12375,1806.41625,97.1
2024-12-11T03:00+00:00,485.6825,14202.23,1714.0975,96.51
2024-12-11T04:00+00:00,485.595,14777.61375,1718.67125,97.1
2024-12-11T05:00+00:00,485.675,15160.005,1714.785,100.1
2024-12-11T06:00+00:00,485.675,15993.79375,1606.05875,120
2024-12-11T07:00+00:00,485.9475,16624.2775,1617.01,247.67
2024-12-11T08:00+00:00,486.05,15704.6375,1520.9575,300.1
2024-12-11T09:00+00:00,485.5875,15860.9175,1385.1125,322.15
2024-12-11T10:00+00:00,485.1575,16138.46375,1287.99375,319.32
2024-12-11T11:00+00:00,485.155,16316.58625,1065.39875,311.87
2024-12-11T12:00+00:00,484.915,16321.375,1114.335,319.45
2024-12-11T13:00+00:00,484.7575,16067.46125,1182.70625,342.13
2024-12-11T14:00+00:00,484.595,16158.3,1145.815,355.39
2024-12-11T15:00+00:00,484.5025,16257.86875,1166.01125,411.94
2024-12-11T16:00+00:00,484.645,17308.82,1221.59,423.13
2024-12-11T17:00+00:00,484.6025,18149.27125,1098.61625,349.31
2024-12-11T18:00+00:00,484.7775,18034.545,941.3875,298.32
2024-12-11T19:00+00:00,484.9225,17631.6425,863.2575,193.13
2024-12-11T20:00+00:00,485.14,17044.9775,705.875,154.68
2024-12-11T21:00+00:00,485.775,17130.31,580.805,150
2024-12-11T22:00+00:00,485.8025,16148.97375,584.29125,135.96
2024-12-11T23:00+00:00,485.77,15301.32375,602.87125,122.24
2024-12-12T00:00+00:00,485.6675,14970.87,592.025,115.3
2024-12-12T01:00+00:00,485.58,14850.71375,543.76875,109.96
2024-12-12T02:00+00:00,485.24,14807.80125,481.88875,107.35
2024-12-12T03:00+00:00,485.135,14813.80125,506.29125,112.51
2024-12-12T04:00+00:00,485.48,15068.83625,495.16375,123.37
2024-12-12T05:00+00:00,485.685,15638.40125,479.88375,163.98
2024-12-12T06:00+00:00,485.7025,16242.0775,511.7225,232.97
2024-12-12T07:00+00:00,485.7525,16105.8675,613.74,519.9
2024-12-12T08:00+00:00,485.9075,15281.25375,598.57375,581.48
2024-12-12T09:00+00:00,486.1175,15170.01375,684.73375,500
2024-12-12T10:00+00:00,486.3875,14946.4875,769.35,433.69
2024-12-12T11:00+00:00,486.24,15186.31625,691.18625,381.12
2024-12-12T12:00+00:00,486.18,15028.3575,697.17,400.1
2024-12-12T13:00+00:00,486.0675,14985.60375,682.63875,466.19
2024-12-12T14:00+00:00,485.8975,15110.21,660.34,637.86
2024-12-12T15:00+00:00,485.7425,15269.6825,657.69,767.67
2024-12-12T16:00+00:00,485.42,16314.68875,791.56625,872.96
2024-12-12T17:00+00:00,485.62,16933.1375,875.54,628.27
2024-12-12T18:00+00:00,485.66,17214.19625,923.47375,517.5
2024-12-12T19:00+00:00,485.915,17223.71,962.715,285.37
2024-12-12T20:00+00:00,485.9375,16786.62,1037.005,169.4
2024-12-12T21:00+00:00,486.195,16452.5725,1059.345,150
2024-12-12T22:00+00:00,486.3025,16066.16125,1067.98625,134.75
2024-12-12T23:00+00:00,486.325,15177.65625,1021.38125,130.07
2024-12-13T00:00+00:00,486.325,15096.50875,956.57875,122.9
2024-12-13T01:00+00:00,486.21,14915.41625,870.96125,118.97
2024-12-13T02:00+00:00,485.9625,14609.1275,869.9125,114.95
2024-12-13T03:00+00:00,485.8225,14623.8325,960.3175,115.64
2024-12-13T04:00+00:00,485.685,14794.58125,1053.72125,119.9
2024-12-13T05:00+00:00,485.795,15775.175,1138.8575,150.1
2024-12-13T06:00+00:00,485.635,16209.865,1159.0525,187.48
2024-12-13T07:00+00:00,485.6525,15911.77875,1110.16375,253
2024-12-13T08:00+00:00,485.8575,15243.7525,1021.3075,245.74
2024-12-13T09:00+00:00,486.125,15795.06375,883.57125,208.42
2024-12-13T10:00+00:00,486.2875,15694.58125,698.39375,174.27
2024-12-13T11:00+00:00,486.335,15694.52625,566.12875,165.97
2024-12-13T12:00+00:00,486.2525,15487.92125,501.61125,165
2024-12-13T13:00+00:00,486.235,15160.8375,433.14,184.5
2024-12-13T14:00+00:00,486.2225,14872.51625,353.42625,219.84
2024-12-13T15:00+00:00,485.875,15013.3625,337.0225,249.29
2024-12-13T16:00+00:00,485.76,15850.0575,362.1775,284.21
2024-12-13T17:00+00:00,485.685,16365.185,450.6525,260
2024-12-13T18:00+00:00,485.6925,16544.74625,563.84375,225.6
2024-12-13T19:00+00:00,485.7425,16488.24,724.2825,175
2024-12-13T20:00+00:00,485.74,16107.06,875.2625,146.22
2024-12-13T21:00+00:00,485.9025,15736.815,1044.515,135.09
2024-12-13T22:00+00:00,486.1625,14872.8725,1119.2775,116.52
2024-12-13T23:00+00:00,486.235,13474.735,1245.005,116.94
2024-12-14T00:00+00:00,485.915,11521.36375,1463.97375,111.36
2024-12-14T01:00+00:00,486.1675,10114.82125,1845.52125,108.04
2024-12-14T02:00+00:00,486.225,9374.04,2080.56,99.02
2024-12-14T03:00+00:00,486.0475,9308.625,2357.22,93.44
2024-12-14T04:00+00:00,485.8525,9647.57,2416.1925,91.55
2024-12-14T05:00+00:00,485.7525,10204.60625,2642.02125,92.72
2024-12-14T06:00+00:00,485.7325,10323.6425,2842.4525,102.11
2024-12-14T07:00+00:00,485.75,10629.945,3005.9225,113.96
2024-12-14T08:00+00:00,485.9925,11552.25375,3187.40875,125.1
2024-12-14T09:00+00:00,485.97,11285.81375,3492.93375,121.12
2024-12-14T10:00+00:00,486.16,10627.0725,3710.51,108.21
2024-12-14T11:00+00:00,486.38,10814.04125,3881.51125,103.2
2024-12-14T12:00+00:00,486.4175,10110.16375,3944.38625,102.96
2024-12-14T13:00+00:00,486.405,9429.5175,4236.98,96.63
2024-12-14T14:00+00:00,486.3225,9736.05875,4229.97125,100.1
2024-12-14T15:00+00:00,486.16,9931.165,4404.475,105.67
2024-12-14T16:00+00:00,485.9525,10759.86,3749.3525,120
2024-12-14T17:00+00:00,485.9125,10305.145,4100.6075,113.37
2024-12-14T18:00+00:00,485.7675,9472.80875,4136.74125,90.1
2024-12-14T19:00+00:00,485.77,8911.72375,4223.15375,93.2
2024-12-14T20:00+00:00,485.8125,8824.0425,3942.46,89.62
2024-12-14T21:00+00:00,485.9525,8141.42125,3831.30125,81.88
2024-12-14T22:00+00:00,486.0675,7720.95875,3939.63375,80.2
2024-12-14T23:00+00:00,486.3525,7018.14875,4054.31375,95
2024-12-15T00:00+00:00,486.4575,6228.81875,4237.43125,87.3
2024-12-15T01:00+00:00,486.425,5455.0675,4416.9425,78.16
2024-12-15T02:00+00:00,486.54,5096.28125,4167.19875,71
2024-12-15T03:00+00:00,486.25,5185.5225,4096.64,55.88
2024-12-15T04:00+00:00,486.0525,5193.475,3963.8575,53.69
2024-12-15T05:00+00:00,485.88,5199.3,4245.4,46.81
2024-12-15T06:00+00:00,485.7725,5377.9475,4488.815,55.33
2024-12-15T07:00+00:00,485.735,5975.46625,4855.20125,66.21
2024-12-15T08:00+00:00,485.79,6344.59625,5260.27375,70.65
2024-12-15T09:00+00:00,485.875,6823.33375,5367.73625,70.1
2024-12-15T10:00+00:00,485.9875,6945.9225,5552.98,64.98
2024-12-15T11:00+00:00,486.37,6930.7075,5812.1425,70.31
2024-12-15T12:00+00:00,486.4325,6851.15,5917.225,80.1
2024-12-15T13:00+00:00,486.4625,6980.0825,5897.3075,80.22
2024-12-15T14:00+00:00,486.4325,7144.105,5975.845,83
2024-12-15T15:00+00:00,486.33,7785.26125,5921.35625,80.1
2024-12-15T16:00+00:00,486.13,8250.2175,5838.0825,90.17
2024-12-15T17:00+00:00,485.945,7858.32875,5966.99125,80
2024-12-15T18:00+00:00,485.8,7349.72125,6063.38625,73
2024-12-15T19:00+00:00,485.77,6653.865,6106.43,77.92
2024-12-15T20:00+00:00,485.9325,6149.2075,6143.5525,40.52
2024-12-15T21:00+00:00,485.875,6012.4,6103.5475,10.86
2024-12-15T22:00+00:00,485.9625,5843.96375,6000.19125,2.29
2024-12-15T23:00+00:00,486.15,5710.92125,5917.02375,0.09
2024-12-16T00:00+00:00,486.4375,5779.77625,5923.34375,0.1
2024-12-16T01:00+00:00,486.5075,5893.67,5894.5675,0.05
2024-12-16T02:00+00:00,486.505,5753.565,5542.2375,0
2024-12-16T03:00+00:00,486.4675,5904.2225,5854.43,0.46
2024-12-16T04:00+00:00,486.3525,5984.2725,5889.15,1.38
2024-12-16T05:00+00:00,486.285,6138.7975,5840.07,7.73
2024-12-16T06:00+00:00,485.9375,7055.04375,6114.50125,50
2024-12-16T07:00+00:00,485.7575,8547.195,6179.6475,107.9
2024-12-16T08:00+00:00,485.77,9146.7625,6110.0375,109
2024-12-16T09:00+00:00,485.86,9300.4025,6097.2425,100.1
2024-12-16T10:00+00:00,485.995,9518.4675,6028.7875,97.58
2024-12-16T11:00+00:00,486.1225,9401.0825,6049.3275,93.09
2024-12-16T12:00+00:00,486.325,9218.785,6082.82,81.7
2024-12-16T13:00+00:00,486.3975,9047.46375,6142.51875,80.1
2024-12-16T14:00+00:00,486.5575,9215.42,6080.2525,95.95
2024-12-16T15:00+00:00,486.4275,9566.93,6080.345,101.11
2024-12-16T16:00+00:00,486.2925,9799.9525,5943.325,115.14
2024-12-16T17:00+00:00,486.0975,9309.4275,6035.6125,89.9
2024-12-16T18:00+00:00,485.9,8437.43625,6036.72875,75
2024-12-16T19:00+00:00,485.7975,7830.0575,5915.2075,77.99
2024-12-16T20:00+00:00,485.72,7103.325,5768.5075,70.1
2024-12-16T21:00+00:00,485.7275,6424.79125,5568.65125,57
2024-12-16T22:00+00:00,485.8075,5963.365,5255.87,17.61
2024-12-16T23:00+00:00,485.95,5720.33125,5249.02875,40.55
2024-12-17T00:00+00:00,486.245,5447.78375,5034.47375,22.75
2024-12-17T01:00+00:00,486.425,5340.40875,4890.02125,19.75
2024-12-17T02:00+00:00,486.4975,5389.915,4589.15,25.72
2024-12-17T03:00+00:00,486.5925,5659.98625,4157.98375,66.9
2024-12-17T04:00+00:00,486.2875,6394.78,3684.935,66.9
2024-12-17T05:00+00:00,485.7,8088.815,3616.0775,104.95
