"The Day Ahead Auction prices for the following bidding zones is published without any change under the CC BY 4.0 (creativecommons.org/licenses/by/4.0) license with the source Bundesnetzagentur | SMARD.de: AT, BE, CH, CZ, DE-LU, DE-AT-LU, DK1, DK2, FR, HU, IT-NORTH, NL, NO2, PL, SE4, SI",,,,
Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (NL)
2025-02-09T03:00+00:00,486.695,8076.92375,1016.33375,117
2025-02-09T04:00+00:00,486.3625,8159.31875,1183.90375,117
2025-02-09T05:00+00:00,486.3625,8285.6225,1243.935,117
2025-02-09T06:00+00:00,486.4,8520.21625,1432.67875,133.43
2025-02-09T07:00+00:00,486.4375,8618.96125,1485.12875,136.77
2025-02-09T08:00+00:00,486.6625,9303.52,1334.105,124.87
2025-02-09T09:00+00:00,486.7825,10382.67125,1271.01125,117
2025-02-09T10:00+00:00,487.0525,11164.66375,1320.86625,104.3
2025-02-09T11:00+00:00,486.895,11790.55625,1461.36625,100
2025-02-09T12:00+00:00,486.9125,11721.40625,1677.03125,96.86
2025-02-09T13:00+00:00,486.84,11382.62625,2070.11125,109.9
2025-02-09T14:00+00:00,486.735,10966.1875,2519.53,120.4
2025-02-09T15:00+00:00,486.595,11169.81125,2926.06625,142.11
2025-02-09T16:00+00:00,486.4325,11055.31125,3619.04375,148.79
2025-02-09T17:00+00:00,486.375,11467.74375,4333.27625,162.17
2025-02-09T18:00+00:00,486.3775,11279.33625,4673.41375,132
2025-02-09T19:00+00:00,486.4225,10800.42625,4887.85125,144.57
2025-02-09T20:00+00:00,486.6575,10630.915,4865.0625,142.95
2025-02-09T21:00+00:00,486.635,10149.38875,4962.94875,143
2025-02-09T22:00+00:00,486.765,9048.47375,5153.12125,119.08
2025-02-09T23:00+00:00,486.8575,7412.72875,5353.05375,107.5
2025-02-10T00:00+00:00,487.0075,6938.8825,5247.9575,86.32
2025-02-10T01:00+00:00,487.025,6428.09875,5401.46125,85
2025-02-10T02:00+00:00,486.985,6285.715,5613.785,89.3
2025-02-10T03:00+00:00,486.815,6875.745,5777.1575,88.26
2025-02-10T04:00+00:00,486.675,7885.40625,5860.83625,96.94
2025-02-10T05:00+00:00,486.7125,9567.72625,5743.72625,145.5
2025-02-10T06:00+00:00,486.4875,11204.9175,5648.025,154
2025-02-10T07:00+00:00,486.4725,11414.65625,5589.92375,181.36
2025-02-10T08:00+00:00,486.535,11457.03625,5645.91875,163.18
2025-02-10T09:00+00:00,486.7425,11458.88,5783.2225,130
2025-02-10T10:00+00:00,486.93,11201.44875,5932.83875,120.27
2025-02-10T11:00+00:00,487.1,10633.21625,5995.77625,114.44
2025-02-10T12:00+00:00,487.0775,10348.48375,6065.28625,115.02
2025-02-10T13:00+00:00,487.095,10881.82,6003.935,130
2025-02-10T14:00+00:00,487.1875,10778.2975,6077.99,128.54
2025-02-10T15:00+00:00,486.8775,10689.5525,6119.205,135
2025-02-10T16:00+00:00,486.6325,10960.1675,6268.325,140.9
2025-02-10T17:00+00:00,486.5375,11031.2725,6346.7125,150
2025-02-10T18:00+00:00,486.515,10585.83875,6313.10875,120.48
2025-02-10T19:00+00:00,486.57,9803.68125,6269.02625,100
2025-02-10T20:00+00:00,486.605,9178.31625,6280.89375,95.17
2025-02-10T21:00+00:00,486.7375,8354.74625,6252.80375,92.1
2025-02-10T22:00+00:00,486.875,7646.30625,5943.06875,90.5
2025-02-10T23:00+00:00,487.2025,7058.995,5799.21,63
2025-02-11T00:00+00:00,487.19,6764.215,5505.3475,65
2025-02-11T01:00+00:00,487.1075,6871.2775,5013.555,74.08
2025-02-11T02:00+00:00,487.1,6844.74875,4708.74625,77.75
2025-02-11T03:00+00:00,486.9825,6717.55,4624.3075,77.5
2025-02-11T04:00+00:00,486.7875,7517.27375,4122.31625,91.55
2025-02-11T05:00+00:00,486.615,8944.8575,3791.71,116.5
2025-02-11T06:00+00:00,486.475,11011.07375,3876.92125,143.11
2025-02-11T07:00+00:00,486.4,12157.41875,3621.62375,159.06
2025-02-11T08:00+00:00,486.58,13023.18125,3513.28125,163.76
2025-02-11T09:00+00:00,486.5325,13111.3825,3326.44,152.8
2025-02-11T10:00+00:00,486.74,13424.99375,3101.19125,140
2025-02-11T11:00+00:00,486.9575,13529.91125,2925.05125,137.2
2025-02-11T12:00+00:00,487.1725,13553.27,2775.815,132.8
2025-02-11T13:00+00:00,487.195,13465.37875,2777.13125,135
2025-02-11T14:00+00:00,487.1725,13440.80375,2802.10625,143.92
2025-02-11T15:00+00:00,487.0925,13464.4375,2701.3925,144.41
2025-02-11T16:00+00:00,486.93,14072.425,2492.9625,160.48
2025-02-11T17:00+00:00,486.88,14428.70875,2216.12125,177.86
2025-02-11T18:00+00:00,486.6225,14373.5525,2038.2275,167.45
2025-02-11T19:00+00:00,486.5975,13630.4375,1930.6875,144.58
2025-02-11T20:00+00:00,486.6325,12878.7675,1856.5275,140.1
2025-02-11T21:00+00:00,486.6575,11279.455,1772.64,150
2025-02-11T22:00+00:00,486.8075,9965.04,1585.5375,136.16
2025-02-11T23:00+00:00,486.99,9545.56375,1442.69375,130.55
2025-02-12T00:00+00:00,487.2025,9293.31,1271.5225,128.13
2025-02-12T01:00+00:00,487.19,8999.065,1225.93,126.82
2025-02-12T02:00+00:00,487.3125,8771.41125,1197.22125,126.59
2025-02-12T03:00+00:00,487.14,8961.25125,1091.23125,128.74
2025-02-12T04:00+00:00,486.955,9891.95375,939.17125,131.3
2025-02-12T05:00+00:00,486.76,12375.1425,825.9025,150.39
2025-02-12T06:00+00:00,486.56,13939.65875,772.38375,163.2
2025-02-12T07:00+00:00,486.4125,14060.73625,681.36375,180
2025-02-12T08:00+00:00,486.3775,13952.105,630.1975,174.92
2025-02-12T09:00+00:00,486.395,14640.51625,643.88625,161
2025-02-12T10:00+00:00,486.645,14796.97125,681.40875,136
2025-02-12T11:00+00:00,487.01,15200.87875,707.97375,134.5
2025-02-12T12:00+00:00,487.135,15614.695,696.7825,142.3
2025-02-12T13:00+00:00,487.2675,15134.935,699.1625,149.66
2025-02-12T14:00+00:00,487.28,15245.895,750.04,159.99
2025-02-12T15:00+00:00,487.25,15214.15,773.7175,172.39
2025-02-12T16:00+00:00,487.02,15469.61375,789.85625,183.01
2025-02-12T17:00+00:00,486.8075,15759.92125,743.43875,197.64
2025-02-12T18:00+00:00,486.64,15643.47625,697.83875,192.86
2025-02-12T19:00+00:00,486.535,15478.05875,681.29375,174.46
2025-02-12T20:00+00:00,486.66,15201.2725,933.31,156.06
2025-02-12T21:00+00:00,486.5675,14757.55375,1208.74875,150.54
2025-02-12T22:00+00:00,486.6525,14252.415,1128.5125,142.04
2025-02-12T23:00+00:00,486.7575,13513.07375,1108.10875,138.58
2025-02-13T00:00+00:00,486.885,13264.9175,1233.9625,135.12
2025-02-13T01:00+00:00,487.09,13409.36125,1498.91875,139.37
2025-02-13T02:00+00:00,487.0925,13358.7275,1802.6575,133.75
2025-02-13T03:00+00:00,487.2775,13109.3825,2065.0925,135.85
2025-02-13T04:00+00:00,487.0225,13165.52375,2279.22625,135
2025-02-13T05:00+00:00,486.96,14280.91,2606.79,148.36
2025-02-13T06:00+00:00,486.525,15181.94625,2652.37125,188.55
2025-02-13T07:00+00:00,486.44,15293.23375,2863.09875,219.52
2025-02-13T08:00+00:00,486.4575,16060.675,2502.1875,214.1
2025-02-13T09:00+00:00,486.4625,16721.69625,2238.95875,197.48
2025-02-13T10:00+00:00,486.6675,16401.8075,2137.8925,180.07
2025-02-13T11:00+00:00,486.6275,17089.0675,1918.525,166.67
2025-02-13T12:00+00:00,486.04,17265.675,1524.9425,164.14
2025-02-13T13:00+00:00,485.7475,16933.00125,1488.81125,162.54
2025-02-13T14:00+00:00,485.9475,16622.63125,1730.29875,164.5
2025-02-13T15:00+00:00,485.7325,16234.325,1841.205,174.97
2025-02-13T16:00+00:00,485.485,15865.29625,2025.59375,205.16
2025-02-13T17:00+00:00,485.96,15783.07,1912.825,204.23
2025-02-13T18:00+00:00,486.2575,15546.085,1727.4375,196.52
2025-02-13T19:00+00:00,486.1275,15223.64875,1418.58375,177.05
2025-02-13T20:00+00:00,486.32,14841.97375,1213.22875,162.92
2025-02-13T21:00+00:00,486.5375,14595.37375,998.75625,153.12
2025-02-13T22:00+00:00,486.5875,13768.16875,911.52875,138.97
2025-02-13T23:00+00:00,486.81,13450.98375,691.32125,137.57
2025-02-14T00:00+00:00,486.8275,13441.27625,514.16125,132.76
2025-02-14T01:00+00:00,487.07,13226.03375,475.45125,127.9
2025-02-14T02:00+00:00,487.1775,13017.92875,477.77125,125.55
2025-02-14T03:00+00:00,487.12,13056.4775,565.465,127.27
2025-02-14T04:00+00:00,487.0525,13368.62625,505.09875,137.63
2025-02-14T05:00+00:00,486.8175,14256.46625,538.90375,157.63
2025-02-14T06:00+00:00,486.5175,14745.27,609.9825,216.19
2025-02-14T07:00+00:00,486.375,15221.0275,549.95,253.55
2025-02-14T08:00+00:00,486.3975,15607.525,554.4,209.39
2025-02-14T09:00+00:00,486.25,16499.8925,522.1075,178.79
2025-02-14T10:00+00:00,486.3375,17669.22625,442.30125,160
2025-02-14T11:00+00:00,486.6575,18127.305,418.6375,149.03
2025-02-14T12:00+00:00,486.7875,17390.51125,356.47375,145.28
2025-02-14T13:00+00:00,487.015,16601.77,399.6425,150.61
2025-02-14T14:00+00:00,487.13,15938.7675,493.585,167.11
2025-02-14T15:00+00:00,487.0775,15320.87,551.4925,190.46
2025-02-14T16:00+00:00,487.065,15236.8025,594.27,275.26
2025-02-14T17:00+00:00,487.0675,15190.65,886.655,275.77
2025-02-14T18:00+00:00,486.735,15185.97125,1179.45625,221.86
2025-02-14T19:00+00:00,486.545,14766.005,1224.2975,183.55
2025-02-14T20:00+00:00,486.4275,14915.19,1029.7075,163.2
2025-02-14T21:00+00:00,486.3825,14880.8925,1086.1975,153
2025-02-14T22:00+00:00,486.445,14593.24125,1128.93625,140.03
2025-02-14T23:00+00:00,486.53,13848.4875,1070.91,132.9
2025-02-15T00:00+00:00,486.6625,13181.68625,887.59875,128.04
2025-02-15T01:00+00:00,486.8625,12769.66125,918.36875,118.38
2025-02-15T02:00+00:00,487.205,12727.55375,1002.44625,115.19
2025-02-15T03:00+00:00,487.095,12773.34625,855.13875,115
2025-02-15T04:00+00:00,487.0675,12885.13375,747.65875,117.08
2025-02-15T05:00+00:00,486.95,13104.8925,762.1925,129.54
2025-02-15T06:00+00:00,486.7575,13608.2175,806.295,145.07
2025-02-15T07:00+00:00,486.5475,14241.35875,849.14625,148.58
2025-02-15T08:00+00:00,486.4125,15195.5675,770.05,136.83
2025-02-15T09:00+00:00,486.3,15958.33125,762.78375,124.59
2025-02-15T10:00+00:00,486.34,16455.73125,779.56875,118.36
2025-02-15T11:00+00:00,486.5875,16794.6475,724.495,112.39
2025-02-15T12:00+00:00,486.6175,16540.41125,680.94125,110.01
2025-02-15T13:00+00:00,486.87,15894.9925,534.985,114.64
2025-02-15T14:00+00:00,487.145,15214.905,436.4175,124.72
2025-02-15T15:00+00:00,487.2025,15168.615,551.77,140
2025-02-15T16:00+00:00,487.1375,15005.73625,894.45125,158.66
2025-02-15T17:00+00:00,487.0575,14975.91375,1096.71625,170.53
2025-02-15T18:00+00:00,486.9125,15185.96125,1067.70375,163.91
2025-02-15T19:00+00:00,486.73,15135.97,1075.995,147.29
2025-02-15T20:00+00:00,486.575,14789.54375,1080.15625,128.06
2025-02-15T21:00+00:00,486.5975,14103.63,1350.485,131.63
2025-02-15T22:00+00:00,486.46,12462.22375,1566.58875,124.71
2025-02-15T23:00+00:00,486.4975,11833.57375,1592.23625,134.11
2025-02-16T00:00+00:00,486.6125,11054.73,1787.5975,128.9
2025-02-16T01:00+00:00,486.795,10443.9075,1913.1,123.57
2025-02-16T02:00+00:00,487.185,10235.86625,1746.37125,119.9
2025-02-16T03:00+00:00,487.3275,10316.4775,1868.6425,119.57
2025-02-16T04:00+00:00,487.3075,9925.3775,2112.1375,120.19
2025-02-16T05:00+00:00,486.9575,9945.1325,2749.775,120
2025-02-16T06:00+00:00,486.73,10339.9325,3341.72,127.64
2025-02-16T07:00+00:00,486.34,10382.49875,3910.24375,129.6
2025-02-16T08:00+00:00,486.2925,11287.685,4198.8825,130.4
2025-02-16T09:00+00:00,486.05,12957.84125,3965.58875,124.11
2025-02-16T10:00+00:00,485.9575,13838.79,3730.795,117.25
2025-02-16T11:00+00:00,486.035,14547.2675,3352.71,121.3
2025-02-16T12:00+00:00,486.13,14492.1275,3589.2675,108.21
2025-02-16T13:00+00:00,486.3525,14279.0575,3729.0375,109.84
2025-02-16T14:00+00:00,486.8225,14042.90375,3412.59625,124.45
2025-02-16T15:00+00:00,486.855,14102.34,3281.0625,132.95
2025-02-16T16:00+00:00,486.775,14329.06,3263.8475,149.08
2025-02-16T17:00+00:00,486.68,14724.76,3684.51,165.01
2025-02-16T18:00+00:00,486.545,14858.20875,4198.28375,160.89
2025-02-16T19:00+00:00,486.32,14657.72,4109.7125,153.72
2025-02-16T20:00+00:00,486.1475,14677.7,4000.1825,139.35
2025-02-16T21:00+00:00,486.4175,14465.19125,3468.46375,137.6
2025-02-16T22:00+00:00,486.64,13347.28875,2911.75125,131.51
2025-02-16T23:00+00:00,487.0925,12281.89375,2521.70375,128.05
2025-02-17T00:00+00:00,487.02,12122.34375,2156.44375,121.06
2025-02-17T01:00+00:00,487.1925,11986.47875,2046.56125,120.34
2025-02-17T02:00+00:00,487.315,12281.1825,1739.7675,123.94
2025-02-17T03:00+00:00,487.11,12964.30125,1598.26125,126.74
2025-02-17T04:00+00:00,487.105,13468.64875,1601.29875,129.91
2025-02-17T05:00+00:00,487.07,14913.2125,1468.9725,149.22
2025-02-17T06:00+00:00,486.925,15314.53,1429.5,204.74
2025-02-17T07:00+00:00,486.69,15255.7325,1376.615,209.79
2025-02-17T08:00+00:00,486.685,16035.75375,1124.70625,171.3
